move,waitedResult,optionChosen,movementTime
934,1,0,0.811523
935,1,1,0.462158
936,2,2,0.272217
937,0,0,0.690430
938,1,1,0.906738
939,2,2,0.314453
940,0,0,6.734131
941,1,1,0.693604
942,2,2,0.339600
943,0,0,0.577148
944,1,1,0.559326
945,2,2,0.559326
946,0,0,0.893799
947,1,1,0.677246
948,2,2,0.449463
949,0,0,0.303711
950,1,1,0.353516
951,2,2,0.252686
952,0,0,0.403809
953,1,1,0.257324
954,2,2,0.208740
955,0,1,0.321777
956,1,1,0.818115
957,2,2,0.694092
958,1,0,1.178223
959,1,1,0.353760
960,2,2,0.454346
961,0,0,0.941406
962,1,1,0.596924
963,2,2,1.402100
964,1,0,3.562744
965,1,1,0.629150
966,2,2,0.361084
967,0,0,0.701660
968,1,1,0.607178
969,2,2,0.355957
970,0,0,1.589844
971,1,1,1.055908
972,2,2,0.126953
973,0,0,0.928467
974,1,1,0.689941
975,2,2,1.872803
976,1,0,0.693604
977,1,1,0.692139
978,2,0,0.339844
979,1,0,2.807617
980,1,1,0.632813
981,2,2,0.482178
982,0,0,0.957031
983,1,1,3.879150
984,2,2,0.926514
985,0,0,0.468750
986,1,1,0.494141
987,2,2,0.592773
988,0,0,0.942871
989,1,1,0.489258
990,2,2,0.351807
991,0,0,0.348389
992,1,1,0.459229
993,2,2,0.259766
994,0,0,1.140625
995,1,1,0.363037
996,2,2,0.168945
997,0,0,0.213379
998,1,1,0.208984
999,2,2,1.166504
1000,0,0,0.556152
